time,open,high,low,close,tick_volume,spread,real_volume
2024-12-24 07:00:00+00:00,42857.83,42857.83,42857.58,42857.58,251432,140,0
2024-12-24 07:30:00+00:00,42857.83,42857.83,42834.08,42842.33,104976,140,0
2024-12-24 08:00:00+00:00,42843.58,42843.83,42833.33,42842.33,100,140,0
2024-12-24 08:30:00+00:00,42844.33,42867.33,42843.58,42854.83,105,140,0
2024-12-24 09:00:00+00:00,42855.33,42874.68,42855.08,42874.43,127,120,0
2024-12-24 09:30:00+00:00,42875.43,42877.18,42854.43,42854.43,120,120,0
2024-12-24 10:00:00+00:00,42852.43,42856.68,42844.43,42848.18,193201,120,0
2024-12-24 10:30:00+00:00,42848.43,42848.43,42821.18,42842.68,103420,120,0
2024-12-24 11:00:00+00:00,42842.43,42865.43,42841.93,42861.43,170634,120,0
2024-12-24 11:30:00+00:00,42861.68,42894.43,42861.43,42888.43,103503,120,0
2024-12-24 12:00:00+00:00,42889.93,42892.18,42870.43,42876.93,129,120,0
2024-12-24 12:30:00+00:00,42876.43,42879.18,42865.43,42871.43,98755,120,0
2024-12-24 13:00:00+00:00,42869.43,42883.43,42869.43,42872.68,120451,120,0
2024-12-24 13:30:00+00:00,42872.43,42872.68,42828.93,42851.68,148467,120,0
2024-12-24 14:00:00+00:00,42851.93,42851.93,42851.68,42851.93,247455,120,0
2024-12-24 14:30:00+00:00,42851.68,42851.93,42836.43,42836.68,229825,120,0
2024-12-24 15:00:00+00:00,42836.43,42836.68,42836.43,42836.68,243492,120,0
2024-12-24 15:30:00+00:00,42836.43,42848.43,42830.43,42848.43,183630,120,0
2024-12-24 16:00:00+00:00,42847.43,42848.43,42847.43,42848.43,243738,120,0
2024-12-24 16:30:00+00:00,42847.43,42874.43,42847.43,42855.68,237315,70,0
2024-12-24 17:00:00+00:00,42856.43,42856.43,42855.68,42855.68,241670,70,0
2024-12-24 17:30:00+00:00,42856.43,43061.18,42855.68,43046.18,220204,70,0
2024-12-24 18:00:00+00:00,43046.43,43046.43,43046.18,43046.18,242958,70,0
2024-12-24 18:30:00+00:00,43046.43,43086.18,43046.18,43080.68,219971,70,0
2024-12-24 19:00:00+00:00,43079.68,43080.68,43079.68,43080.68,244620,70,0
2024-12-24 19:30:00+00:00,43079.68,43138.18,43079.68,43117.18,214450,70,0
2024-12-24 20:00:00+00:00,43117.68,43117.68,43117.18,43117.68,246881,70,0
2024-12-24 20:30:00+00:00,43117.18,43117.68,43117.18,43117.68,104772,70,0
2024-12-26 01:00:00+00:00,43194.72,43220.97,43165.22,43166.97,97069,140,0
2024-12-26 01:30:00+00:00,43166.72,43189.47,43166.72,43176.47,103060,140,0
2024-12-26 02:00:00+00:00,43176.47,43183.22,43169.47,43174.22,113,140,0
2024-12-26 02:30:00+00:00,43173.72,43184.47,43167.22,43167.72,86,140,0
2024-12-26 03:00:00+00:00,43170.97,43170.97,43154.47,43155.72,176141,140,0
2024-12-26 03:30:00+00:00,43155.97,43191.47,43155.72,43183.97,137264,140,0
2024-12-26 04:00:00+00:00,43184.47,43184.47,43183.97,43184.47,371479,140,0
2024-12-26 04:30:00+00:00,43184.22,43185.47,43177.72,43179.72,155704,140,0
2024-12-26 05:00:00+00:00,43180.22,43187.97,43180.22,43185.97,68420,140,0
2024-12-26 05:30:00+00:00,43186.22,43204.72,43185.97,43198.47,103011,140,0
2024-12-26 06:00:00+00:00,43197.97,43197.97,43176.97,43183.72,93,140,0
2024-12-26 06:30:00+00:00,43182.97,43188.47,43175.97,43175.97,100,140,0
2024-12-26 07:00:00+00:00,43177.72,43188.22,43172.97,43186.47,54879,140,0
2024-12-26 07:30:00+00:00,43186.22,43199.97,43186.22,43199.97,182873,140,0
2024-12-26 08:00:00+00:00,43199.47,43199.97,43199.47,43199.47,244949,140,0
2024-12-26 08:30:00+00:00,43199.97,43199.97,43172.47,43172.97,103133,140,0
2024-12-26 09:00:00+00:00,43173.47,43184.07,43169.97,43173.07,99,120,0
2024-12-26 09:30:00+00:00,43173.82,43198.57,43171.07,43198.07,70994,120,0
2024-12-26 10:00:00+00:00,43198.57,43198.57,43198.07,43198.07,248046,120,0
2024-12-26 10:30:00+00:00,43198.57,43198.57,43098.07,43109.07,103528,120,0
2024-12-26 11:00:00+00:00,43106.07,43110.07,43082.07,43089.32,88497,120,0
2024-12-26 11:30:00+00:00,43089.82,43109.07,43075.07,43085.82,103246,120,0
2024-12-26 12:00:00+00:00,43084.57,43084.57,43049.07,43060.57,161498,120,0
2024-12-26 12:30:00+00:00,43060.07,43061.82,43049.07,43061.32,209348,120,0
2024-12-26 13:00:00+00:00,43061.82,43061.82,43061.32,43061.82,245923,120,0
2024-12-26 13:30:00+00:00,43061.32,43061.82,43039.82,43039.82,246128,120,0
2024-12-26 14:00:00+00:00,43040.07,43040.07,43039.82,43040.07,245309,120,0
2024-12-26 14:30:00+00:00,43039.82,43056.57,43031.07,43053.57,175510,120,0
